train_losses,train_mious,val_losses,val_mious
1.0759951321651107,0.4862391948699951,0.9945317616929179,0.40570685267448425
0.8823093475530976,0.5677962899208069,0.5719367382319077,0.552049994468689
0.8127288376183613,0.5958871841430664,0.4524949623838715,0.5995635986328125
0.7579298157082952,0.6163434982299805,0.7560469417468362,0.5048261284828186
0.7288042073664458,0.6288104057312012,0.4086382374491381,0.6381651163101196
0.6943588217153497,0.6436569690704346,0.43228070680861885,0.627814769744873
0.6658085672103841,0.6559194326400757,0.41381607658189273,0.6239631772041321
0.6337174003052971,0.669532060623169,0.42342161192842154,0.6324084997177124
